4214	3874	4063	3534	3866	3345	3466	3563	3718	3869	3295	3429	3580	3675	3813	3338	3285	3536	2895	2990	3050	3328	3082	2711	2802	2909	2559	2595	2817	2360	2360	2283	2183	1991	2013	1995	1843	1840	1673	1476	1544	1546	1596	1273	1160	1041	1455	1019	1231	890	858	1793	1539	1256	2538	2246	2491	2198	2503	2220	1954	2027	3911	3908	3434	3608	5279	5961	5755	5408	5068	5008	5309	5108	4972	4744	5397	4645	4736	5643	4882	4634	4617	5654	5357	5118	4887	4434	4496	5558	5348	5024	4688	4492	4370	4292	4206	5375	4502	5009	4781	4419	4046	4539	4138	4831	4857	4139	4130	4096	5924	6004	5823	5682	5559	5175	4518	4300	4235	4028	3953	3955	3770	3581	2581	3338	535	689	748	973	863	423	443	758	493	459	321	259	115	18	0	235	395	645	1003	838	416	277	341	568	890	536	575	943	1015	859	1028	1237	865	797	784	1091	983	1037	960	1035	1225	1410	1468	1320	1342	1323	1475	1390	1662	1583	1804	1825	1697	1649	1546	1660	1693	2064	2108	2031	2028	2083	2231	2253	2346	2185	2370	2274	2291	2301	2304	2350	2407	2308	2534	2692	2625	2470	2498	2442	2619	2637	2697	2721	2824	2900	2999	3394	3359	3190	3064	3214	3218	3523	2800	2949	4752	4616
4256	3918	4121	3558	3922	3368	3504	3611	3781	3942	3320	3472	3637	3739	3889	3382	3349	3620	2916	3037	3106	3411	3163	2743	2856	2981	2583	2638	2903	2356	2393	2293	2215	1982	2038	2042	1819	1870	1689	1465	1549	1597	1502	1237	1158	1099	1334	1000	1147	917	984	1738	1494	1304	2470	2193	2382	2111	2380	2104	1877	1899	3834	3832	3422	3563	5215	5857	5649	5326	5022	4969	5217	5032	4911	4716	5295	4623	4680	5523	4806	4584	4569	5532	5245	5018	4802	4409	4446	5429	5224	4912	4599	4422	4318	4254	4187	5244	4390	4887	4670	4337	4006	4440	4062	4711	4736	4047	4040	4081	5811	5887	5731	5607	5498	5123	4514	4291	4245	4036	3948	3977	3781	3586	2572	3363	702	680	654	806	653	554	644	965	728	694	547	474	293	253	235	0	163	429	768	604	259	230	525	774	1066	617	529	709	796	670	836	1082	731	842	876	1183	1042	1046	915	927	1119	1227	1308	1273	1335	1379	1475	1304	1545	1428	1656	1745	1616	1601	1526	1647	1720	2125	2136	2008	2002	2016	2123	2146	2240	2133	2312	2236	2265	2275	2316	2385	2449	2372	2587	2726	2643	2467	2479	2355	2550	2582	2660	2687	2808	2902	3040	3426	3388	3209	3045	3209	3224	3542	2813	2982	4634	4613
4331	3995	4205	3623	4006	3431	3577	3691	3868	4036	3386	3548	3721	3828	3984	3459	3438	3720	2981	3117	3191	3512	3262	2814	2940	3076	2650	2716	3006	2407	2466	2353	2288	2031	2108	2126	1861	1945	1757	1519	1611	1687	1495	1278	1223	1199	1309	1058	1154	1004	1118	1758	1523	1395	2474	2211	2356	2104	2343	2075	1879	1861	3828	3826	3462	3581	5217	5829	5619	5314	5036	4989	5198	5025	4914	4743	5268	4655	4688	5482	4799	4596	4582	5489	5211	4993	4789	4439	4459	5381	5180	4878	4582	4420	4330	4275	4221	5194	4356	4846	4638	4326	4026	4416	4056	4671	4694	4030	4023	4119	5775	5848	5712	5600	5501	5132	4559	4332	4298	4089	3992	4039	3837	3638	2618	3428	855	757	673	751	549	699	805	1125	887	852	711	637	456	413	395	163	0	331	614	442	202	288	653	908	1175	682	517	547	636	530	691	961	634	871	934	1233	1073	1042	879	842	1032	1086	1181	1225	1314	1400	1457	1228	1445	1303	1534	1667	1539	1548	1493	1617	1716	2142	2131	1968	1960	1946	2024	2048	2142	2072	2246	2184	2221	2231	2297	2381	2452	2390	2597	2722	2628	2438	2439	2269	2475	2517	2607	2636	2768	2874	3038	3418	3376	3193	3003	3175	3198	3525	2873	3054	4596	4657
4148	3817	4040	3423	3841	3231	3394	3520	3713	3894	3190	3372	3559	3676	3844	3285	3288	3594	2786	2949	3034	3387	3135	2633	2784	2941	2462	2550	2892	2191	2292	2154	2116	1818	1933	1977	1637	1780	1582	1322	1430	1560	1211	1067	1058	1115	1007	889	895	902	1132	1504	1288	1280	2194	1948	2047	1814	2025	1764	1600	1544	3533	3531	3225	3312	4927	5513	5302	5011	4760	4719	4889	4727	4627	4483	4953	4401	4405	5160	4502	4318	4306	5165	4892	4680	4485	4183	4183	5055	4856	4560	4277	4128	4052	4009	3973	4867	4038	4523	4320	4025	3759	4105	3760	4349	4372	3724	3718	3875	5455	5527	5402	5301	5212	4851	4323	4093	4078	3868	3759	3834	3622	3418	2394	3231	955	657	471	434	224	786	958	1264	1125	1090	915	831	654	662	645	429	331	0	426	365	520	617	955	1203	1492	1012	834	438	644	669	789	1113	860	1197	1265	1563	1399	1353	1167	1075	1252	1167	1306	1495	1608	1721	1752	1460	1629	1430	1663	1888	1764	1805	1774	1900	2021	2458	2432	2236	2227	2175	2200	2225	2318	2313	2479	2437	2484	2493	2587	2684	2759	2706	2908	3022	2919	2716	2706	2468	2691	2749	2855	2886	3032	3152	3340	3714	3669	3481	3263	3446	3477	3811	2669	2870	4275	4421
4435	4112	4348	3696	4151	3505	3686	3824	4032	4223	3469	3671	3872	3997	4177	3588	3615	3939	3069	3261	3356	3733	3483	2933	3108	3282	2758	2867	3249	2459	2604	2442	2434	2095	2250	2318	1906	2110	1907	1635	1754	1924	1393	1375	1410	1512	1158	1246	1152	1298	1555	1732	1553	1658	2350	2146	2123	1954	2068	1841	1776	1606	3631	3630	3446	3477	5032	5531	5317	5078	4899	4872	4937	4810	4739	4656	4979	4587	4531	5145	4586	4455	4447	5144	4897	4713	4553	4367	4323	5020	4833	4568	4338	4230	4190	4172	4170	4827	4051	4510	4335	4105	3924	4147	3854	4340	4362	3788	3785	4080	5453	5515	5446	5380	5317	4977	4540	4305	4318	4110	3982	4096	3873	3663	2646	3508	1377	1063	840	629	353	1208	1368	1680	1496	1461	1304	1224	1041	1021	1003	768	614	426	0	208	716	875	1261	1517	1757	1226	967	138	379	561	588	922	816	1338	1451	1717	1528	1421	1191	1007	1144	885	1062	1453	1617	1811	1757	1354	1439	1180	1402	1741	1628	1725	1743	1869	2044	2510	2433	2164	2152	2032	1979	2004	2094	2186	2333	2328	2393	2401	2553	2683	2770	2753	2931	3010	2885	2654	2617	2272	2516	2597	2730	2764	2935	3082	3330	3681	3630	3431	3155	3357	3405	3754	2944	3167	4273	4638
4492	4164	4392	3761	4193	3569	3739	3870	4068	4252	3530	3720	3912	4031	4203	3634	3645	3956	3127	3301	3389	3748	3497	2980	3139	3301	2808	2903	3255	2525	2643	2496	2469	2154	2285	2337	1969	2136	1936	1671	1783	1924	1494	1413	1418	1479	1269	1250	1215	1267	1477	1815	1616	1645	2468	2245	2270	2077	2226	1987	1884	1755	3775	3773	3538	3595	5175	5701	5488	5234	5029	4996	5098	4960	4879	4772	5147	4697	4665	5324	4736	4585	4576	5325	5070	4879	4708	4477	4452	5204	5014	4741	4495	4373	4320	4291	4274	5012	4221	4688	4506	4255	4042	4309	3999	4517	4539	3943	3939	4181	5629	5694	5609	5532	5460	5112	4635	4402	4401	4193	4074	4167	3950	3743	2721	3570	1261	1020	832	704	412	1095	1232	1551	1329	1294	1150	1074	891	855	838	604	442	365	208	0	516	681	1071	1327	1555	1021	759	106	282	383	455	793	628	1131	1243	1509	1321	1219	995	830	982	811	964	1274	1427	1608	1568	1194	1315	1088	1318	1600	1482	1559	1563	1689	1852	2315	2248	1998	1986	1891	1874	1899	1991	2039	2194	2174	2234	2242	2377	2499	2583	2559	2742	2829	2709	2486	2458	2156	2391	2461	2584	2617	2779	2917	3149	3507	3457	3261	3003	3199	3242	3587	3007	3217	4448	4733
4509	4172	4377	3807	4178	3616	3756	3866	4038	4201	3570	3726	3893	3996	4147	3636	3606	3879	3165	3292	3362	3670	3421	2995	3112	3239	2833	2892	3162	2597	2645	2539	2467	2222	2289	2297	2054	2122	1938	1707	1796	1854	1697	1471	1405	1357	1510	1243	1354	1172	1237	1957	1720	1561	2676	2410	2556	2306	2541	2275	2080	2059	4030	4028	3657	3781	5419	6028	5818	5515	5237	5189	5398	5227	5116	4941	5467	4852	4889	5679	5001	4797	4783	5684	5409	5192	4990	4636	4660	5575	5375	5076	4783	4622	4531	4475	4418	5387	4554	5042	4836	4528	4226	4616	4257	4867	4891	4231	4224	4314	5973	6045	5912	5801	5702	5333	4752	4527	4488	4279	4186	4225	4025	3828	2811	3612	939	931	870	948	727	803	859	1174	866	833	732	675	513	430	416	259	202	520	716	516	0	176	565	818	1041	516	316	617	624	444	613	831	472	678	757	1048	880	841	680	668	860	993	1059	1030	1113	1203	1256	1048	1286	1177	1403	1489	1360	1356	1294	1418	1515	1942	1929	1771	1764	1763	1864	1886	1981	1884	2061	1992	2026	2036	2096	2180	2251	2190	2396	2520	2427	2239	2243	2097	2295	2331	2415	2443	2571	2675	2837	3217	3175	2992	2807	2977	2998	3324	3059	3234	4793	4850
4459	4120	4316	3769	4118	3579	3709	3811	3973	4129	3530	3674	3833	3931	4074	3584	3541	3801	3127	3237	3302	3592	3345	2950	3053	3168	2793	2839	3082	2575	2599	2508	2421	2202	2246	2241	2043	2076	1900	1685	1764	1793	1732	1462	1374	1290	1561	1220	1377	1120	1131	1966	1721	1501	2699	2422	2610	2341	2605	2331	2107	2123	4064	4062	3644	3791	5445	6085	5877	5556	5250	5197	5446	5262	5140	4941	5523	4847	4909	5748	5036	4813	4797	5756	5472	5246	5032	4634	4675	5651	5448	5139	4828	4652	4547	4481	4411	5465	4616	5112	4897	4567	4233	4668	4292	4936	4960	4277	4269	4304	6037	6113	5961	5837	5727	5352	4734	4512	4461	4252	4168	4189	3996	3803	2793	3573	813	895	884	1022	837	694	715	1023	693	662	575	528	388	288	277	230	288	617	875	681	176	0	392	647	890	398	314	785	799	609	777	963	589	612	654	959	812	819	705	759	949	1147	1195	1066	1112	1149	1251	1120	1386	1308	1528	1558	1429	1395	1308	1427	1491	1895	1908	1792	1788	1821	1956	1979	2072	1930	2112	2026	2051	2061	2091	2156	2220	2142	2357	2498	2417	2245	2262	2173	2357	2381	2451	2477	2591	2679	2810	3198	3160	2983	2829	2988	3000	3316	3027	3189	4859	4833
4444	4102	4277	3785	4082	3599	3704	3788	3927	4065	3546	3661	3798	3882	4007	3569	3495	3721	3151	3221	3270	3515	3274	2959	3027	3112	2816	2832	3003	2641	2610	2554	2436	2280	2273	2234	2142	2099	1946	1772	1827	1789	1930	1586	1455	1292	1795	1327	1564	1173	1043	2110	1854	1510	2860	2561	2827	2528	2842	2558	2281	2368	4233	4231	3717	3913	5593	6294	6089	5732	5372	5308	5638	5429	5285	5037	5729	4933	5047	5981	5203	4941	4923	5992	5692	5449	5212	4725	4803	5897	5687	5360	5015	4810	4678	4592	4492	5715	4838	5347	5116	4743	4347	4871	4460	5169	5194	4468	4459	4379	6260	6341	6151	6002	5872	5483	4791	4578	4498	4292	4229	4207	4032	3849	2865	3589	695	1002	1087	1310	1178	657	549	787	367	345	380	398	412	329	341	525	653	955	1261	1071	565	392	0	256	550	305	521	1176	1183	974	1136	1260	885	567	497	789	719	831	834	997	1168	1476	1488	1170	1138	1048	1257	1293	1601	1590	1792	1704	1580	1487	1352	1453	1440	1772	1846	1828	1828	1935	2143	2163	2252	2016	2206	2085	2087	2097	2058	2080	2128	2012	2244	2419	2367	2236	2282	2317	2467	2464	2501	2522	2603	2658	2718	3118	3088	2928	2844	2977	2969	3259	3064	3194	5089	4889
4486	4144	4305	3850	4112	3668	3756	3829	3951	4076	3612	3709	3830	3905	4017	3616	3523	3724	3225	3270	3308	3521	3287	3026	3071	3136	2892	2890	3012	2745	2681	2647	2512	2395	2359	2300	2271	2184	2048	1900	1941	1864	2113	1738	1588	1387	1996	1478	1748	1302	1095	2264	2006	1601	3015	2707	3012	2700	3037	2749	2449	2569	4387	4385	3818	4041	5732	6465	6262	5886	5495	5425	5801	5578	5422	5145	5900	5035	5180	6166	5354	5070	5050	6179	5871	5619	5370	4831	4931	6089	5876	5539	5177	4956	4808	4711	4594	5910	5019	5534	5295	4900	4469	5041	4613	5356	5381	4634	4623	4477	6439	6523	6313	6150	6008	5612	4878	4670	4573	4369	4319	4272	4108	3932	2970	3655	761	1167	1289	1539	1425	779	607	745	306	310	463	522	608	553	568	774	908	1203	1517	1327	818	647	256	0	357	444	727	1431	1431	1212	1369	1460	1095	645	512	737	736	903	971	1176	1330	1690	1682	1271	1193	1025	1292	1427	1749	1776	1965	1810	1692	1567	1406	1493	1430	1703	1816	1863	1866	2017	2265	2283	2370	2079	2270	2129	2117	2127	2042	2036	2071	1931	2172	2367	2336	2233	2297	2412	2538	2518	2533	2551	2610	2641	2653	3059	3034	2887	2849	2963	2942	3214	3147	3257	5274	4974
4810	4469	4621	4187	4430	4007	4087	4153	4266	4382	3950	4037	4150	4219	4321	3944	3840	4025	3567	3600	3633	3825	3595	3366	3399	3452	3236	3226	3320	3097	3023	2997	2856	2749	2706	2640	2627	2532	2400	2257	2296	2210	2465	2095	1945	1740	2339	1834	2098	1659	1438	2621	2363	1953	3372	3065	3363	3054	3384	3098	2804	2912	4744	4742	4168	4397	6089	6820	6617	6243	5850	5779	6157	5936	5779	5497	6256	5386	5536	6517	5711	5426	5405	6530	6225	5974	5726	5183	5287	6438	6226	5893	5533	5313	5165	5065	4945	6258	5372	5885	5648	5257	4824	5396	4970	5707	5732	4990	4979	4826	6793	6876	6670	6507	6365	5968	5223	5017	4913	4711	4666	4608	4449	4277	3322	3993	1113	1521	1631	1860	1716	1136	959	1054	644	656	820	878	949	878	890	1066	1175	1492	1757	1555	1041	890	550	357	0	545	846	1654	1604	1362	1499	1511	1186	594	421	488	579	794	948	1204	1319	1763	1714	1167	1031	779	1100	1364	1697	1789	1949	1690	1584	1419	1232	1296	1177	1387	1533	1648	1654	1857	2157	2173	2253	1893	2082	1919	1890	1900	1770	1737	1762	1606	1850	2059	2045	1971	2052	2261	2355	2314	2303	2317	2352	2361	2334	2741	2721	2583	2587	2683	2651	2905	3492	3594	5626	5319
4728	4387	4567	4059	4372	3871	3984	4074	4219	4360	3820	3944	4086	4174	4303	3852	3786	4019	3421	3504	3558	3812	3570	3234	3312	3405	3086	3112	3300	2894	2884	2815	2708	2527	2541	2513	2379	2367	2205	2012	2078	2064	2110	1808	1696	1562	1950	1555	1750	1423	1335	2324	2072	1780	3066	2779	2996	2718	2997	2720	2478	2516	4436	4434	3969	4143	5810	6472	6264	5932	5603	5544	5828	5634	5504	5280	5909	5181	5269	6140	5408	5168	5152	6149	5861	5631	5409	4970	5030	6046	5841	5528	5207	5020	4904	4828	4742	5860	5006	5504	5286	4942	4581	5053	4664	5328	5352	4657	4649	4631	6427	6504	6342	6209	6091	5709	5052	4834	4765	4558	4487	4481	4299	4112	3116	3863	988	1225	1258	1419	1231	927	848	1091	661	644	679	683	640	533	536	617	682	1012	1226	1021	516	398	305	444	545	0	306	1117	1060	819	962	1020	664	270	259	567	447	529	538	732	888	1257	1240	866	837	787	961	997	1313	1333	1522	1401	1278	1182	1049	1154	1162	1529	1574	1529	1528	1630	1844	1864	1953	1712	1901	1783	1789	1799	1776	1815	1871	1774	1998	2157	2093	1948	1987	2013	2162	2161	2201	2223	2311	2375	2463	2858	2825	2657	2551	2691	2690	2990	3330	3471	5251	5149
4773	4434	4630	4082	4432	3892	4022	4125	4286	4440	3843	3988	4146	4243	4385	3897	3853	4110	3440	3551	3615	3902	3655	3263	3366	3480	3106	3153	3391	2884	2912	2819	2735	2510	2560	2555	2348	2390	2213	1994	2075	2107	2010	1766	1685	1603	1826	1528	1664	1434	1432	2262	2021	1815	2987	2717	2873	2620	2857	2591	2392	2375	4344	4342	3950	4088	5731	6344	6134	5831	5545	5495	5715	5541	5428	5243	5783	5151	5200	5994	5315	5106	5091	5999	5725	5509	5306	4937	4969	5888	5690	5392	5099	4935	4840	4780	4716	5700	4870	5357	5152	4843	4531	4933	4572	5182	5206	4547	4540	4610	6289	6361	6228	6116	6014	5643	5043	4820	4772	4563	4477	4501	4308	4114	3101	3886	1102	1206	1175	1264	1034	998	987	1274	884	859	829	801	689	581	575	529	517	834	967	759	316	314	521	727	846	306	0	846	761	516	657	739	368	375	488	753	572	526	391	482	663	964	967	752	807	888	948	817	1101	1069	1275	1251	1122	1082	998	1118	1200	1626	1616	1480	1475	1509	1663	1684	1776	1617	1800	1713	1739	1748	1789	1866	1935	1874	2080	2207	2118	1938	1951	1867	2046	2068	2137	2163	2280	2373	2523	2905	2864	2684	2517	2680	2695	3016	3339	3502	5108	5141
4527	4202	4434	3793	4236	3601	3777	3911	4114	4301	3564	3759	3956	4078	4253	3675	3693	4010	3162	3345	3436	3803	3552	3020	3187	3354	2846	2948	3314	2555	2686	2532	2514	2188	2330	2389	2001	2185	1984	1715	1830	1984	1505	1455	1474	1551	1273	1307	1245	1338	1564	1836	1647	1710	2470	2258	2253	2075	2201	1971	1891	1736	3761	3759	3556	3597	5162	5667	5453	5212	5024	4995	5071	4942	4868	4776	5115	4704	4657	5282	4718	4580	4572	5282	5034	4849	4686	4484	4447	5158	4971	4705	4471	4360	4315	4293	4284	4965	4187	4648	4472	4236	4044	4282	3984	4478	4500	3921	3917	4194	5590	5653	5581	5512	5447	5104	4651	4417	4424	4215	4091	4196	3975	3767	2747	3603	1358	1094	892	724	434	1191	1334	1651	1434	1400	1255	1178	994	960	943	709	547	438	138	106	617	785	1176	1431	1654	1117	846	0	254	423	456	793	679	1214	1333	1592	1400	1287	1055	869	1008	778	945	1315	1480	1678	1619	1218	1313	1066	1292	1610	1496	1588	1605	1731	1906	2374	2295	2027	2015	1901	1861	1886	1977	2054	2203	2194	2258	2266	2416	2545	2632	2617	2794	2872	2747	2518	2482	2150	2391	2468	2599	2632	2800	2946	3192	3544	3493	3294	3022	3222	3269	3618	3039	3256	4410	4749
4772	4445	4674	4040	4475	3847	4020	4151	4351	4534	3810	4001	4194	4314	4485	3916	3928	4238	3407	3583	3672	4030	3779	3262	3422	3583	3089	3185	3536	2802	2925	2776	2751	2433	2567	2619	2248	2419	2219	1953	2065	2204	1758	1694	1700	1753	1527	1532	1492	1543	1730	2087	1894	1924	2723	2511	2502	2328	2445	2220	2145	1984	4010	4008	3808	3851	5411	5902	5687	5456	5276	5248	5312	5188	5118	5030	5351	4958	4909	5509	4965	4832	4824	5507	5266	5087	4931	4738	4700	5380	5196	4938	4715	4609	4567	4546	4538	5186	4422	4876	4707	4483	4298	4522	4233	4707	4729	4166	4162	4447	5820	5881	5820	5758	5696	5355	4904	4670	4675	4466	4344	4444	4225	4017	2996	3849	1489	1294	1113	975	683	1329	1440	1761	1487	1454	1336	1268	1089	1031	1015	796	636	644	379	282	624	799	1183	1431	1604	1060	761	254	0	254	215	544	501	1102	1242	1470	1271	1127	884	660	777	530	692	1103	1285	1518	1419	984	1061	813	1041	1363	1252	1357	1391	1515	1709	2184	2086	1796	1782	1654	1607	1632	1724	1809	1955	1952	2020	2028	2193	2334	2424	2423	2589	2654	2523	2286	2244	1896	2139	2219	2353	2386	2560	2711	2974	3318	3265	3064	2778	2982	3033	3385	3286	3498	4641	5002
4813	4481	4699	4092	4500	3899	4059	4181	4368	4543	3858	4034	4217	4329	4492	3947	3941	4234	3453	3608	3689	4025	3775	3296	3438	3585	3127	3208	3523	2861	2953	2821	2776	2486	2594	2627	2307	2436	2241	1988	2091	2196	1861	1734	1711	1719	1642	1542	1562	1518	1647	2169	1957	1908	2841	2607	2652	2452	2609	2368	2252	2137	4156	4154	3892	3965	5555	6084	5870	5617	5404	5369	5482	5342	5259	5140	5530	5062	5043	5703	5118	4961	4951	5703	5452	5262	5091	4843	4827	5580	5392	5122	4878	4753	4695	4661	4636	5388	4604	5068	4888	4638	4412	4693	4381	4897	4919	4326	4322	4539	6010	6073	5992	5914	5840	5489	4990	4759	4747	4538	4426	4503	4291	4087	3063	3898	1371	1267	1130	1069	782	1223	1300	1617	1301	1270	1176	1118	950	874	859	670	530	669	561	383	444	609	974	1212	1362	819	516	423	254	0	169	446	258	848	990	1216	1017	879	640	448	601	558	655	893	1057	1271	1196	812	959	779	1012	1227	1106	1176	1183	1309	1484	1953	1872	1614	1603	1516	1532	1556	1650	1661	1820	1793	1851	1860	1996	2122	2209	2195	2371	2450	2328	2103	2075	1799	2025	2089	2206	2238	2397	2534	2770	3125	3075	2878	2622	2817	2859	3204	3338	3535	4829	5088
4936	4606	4829	4209	4630	4017	4182	4309	4501	4679	3977	4160	4347	4463	4629	4074	4075	4375	3573	3738	3822	4167	3916	3422	3571	3724	3251	3338	3667	2974	3080	2941	2905	2602	2722	2762	2419	2568	2370	2111	2219	2337	1949	1855	1844	1868	1722	1675	1668	1663	1809	2270	2067	2051	2921	2700	2710	2528	2656	2427	2338	2193	4217	4216	3993	4048	5618	6116	5901	5667	5479	5448	5525	5398	5324	5226	5565	5152	5113	5724	5174	5035	5026	5722	5480	5300	5142	4932	4902	5595	5411	5153	4926	4816	4770	4744	4729	5400	4636	5091	4921	4693	4495	4735	4441	4922	4943	4376	4373	4636	6035	6095	6033	5968	5903	5559	5090	4858	4855	4646	4528	4617	4402	4196	3173	4017	1538	1412	1258	1159	867	1388	1469	1786	1468	1438	1345	1287	1119	1043	1028	836	691	789	588	455	613	777	1136	1369	1499	962	657	456	215	169	0	338	330	958	1112	1312	1110	947	700	456	563	395	517	893	1082	1333	1214	769	860	641	874	1154	1040	1143	1180	1303	1504	1981	1875	1581	1568	1445	1420	1444	1537	1598	1747	1739	1806	1814	1980	2122	2213	2218	2380	2441	2308	2072	2030	1701	1937	2012	2142	2176	2347	2496	2761	3103	3050	2849	2566	2769	2819	3171	3455	3659	4856	5188
5259	4927	5146	4536	4947	4344	4505	4627	4814	4988	4303	4481	4663	4775	4937	4394	4386	4677	3898	4055	4136	4469	4218	3743	3885	4029	3573	3655	3965	3304	3399	3267	3223	2930	3040	3072	2749	2883	2688	2433	2538	2640	2287	2179	2157	2159	2061	1988	2000	1960	2066	2605	2398	2350	3260	3037	3046	2867	2989	2763	2676	2528	4554	4552	4328	4387	5954	6439	6224	5999	5817	5786	5854	5732	5661	5564	5891	5490	5451	6040	5509	5373	5364	6037	5802	5628	5474	5270	5240	5906	5726	5475	5258	5152	5108	5083	5066	5711	4961	5409	5245	5027	4834	5064	4777	5241	5262	4709	4706	4972	6354	6412	6362	6301	6240	5897	5426	5194	5187	4978	4863	4946	4733	4528	3504	4343	1768	1709	1576	1496	1204	1633	1678	1985	1619	1592	1536	1491	1341	1249	1237	1082	961	1113	922	793	831	963	1260	1460	1511	1020	739	793	544	446	338	0	379	922	1094	1221	1023	819	587	310	292	262	231	643	861	1169	975	468	522	347	574	820	710	839	912	1028	1261	1741	1602	1270	1256	1110	1088	1112	1206	1267	1411	1412	1485	1493	1683	1842	1938	1967	2110	2149	2007	1760	1708	1363	1599	1675	1809	1843	2020	2178	2467	2796	2741	2537	2236	2443	2499	2854	3782	3981	5177	5524
4964	4628	4838	4253	4639	4061	4210	4324	4501	4667	4017	4182	4354	4461	4615	4093	4071	4349	3612	3750	3824	4140	3890	3447	3574	3706	3282	3350	3632	3031	3099	2982	2922	2656	2741	2759	2481	2578	2389	2147	2243	2319	2069	1901	1855	1826	1858	1689	1752	1636	1707	2361	2137	2026	3052	2807	2883	2668	2846	2599	2459	2371	4381	4379	4078	4172	5779	6327	6114	5850	5618	5578	5719	5572	5480	5342	5771	5260	5261	5951	5347	5175	5164	5952	5697	5502	5324	5042	5041	5831	5642	5367	5112	4978	4910	4868	4830	5639	4847	5316	5131	4868	4619	4931	4607	5144	5167	4560	4555	4731	6256	6321	6230	6145	6064	5707	5176	4947	4922	4713	4611	4668	4463	4262	3240	4059	1399	1390	1292	1282	1006	1271	1303	1607	1241	1214	1158	1116	972	876	865	731	634	860	816	628	472	589	885	1095	1186	664	368	679	501	258	330	379	0	629	787	982	780	627	384	216	400	596	610	648	801	1017	941	603	815	721	939	1037	911	947	936	1062	1228	1696	1620	1382	1372	1320	1393	1417	1511	1454	1623	1577	1626	1635	1751	1871	1955	1938	2116	2201	2084	1868	1849	1636	1845	1894	1996	2026	2174	2301	2522	2881	2833	2639	2404	2590	2626	2967	3502	3686	5075	5274
4998	4656	4837	4327	4641	4139	4253	4343	4488	4629	4087	4213	4356	4443	4571	4121	4056	4287	3689	3774	3827	4081	3839	3503	3582	3674	3353	3381	3568	3157	3152	3080	2976	2788	2807	2781	2636	2634	2470	2272	2341	2333	2344	2061	1956	1830	2171	1811	1988	1687	1604	2572	2323	2047	3309	3028	3220	2953	3211	2940	2718	2730	4675	4673	4231	4395	6055	6695	6486	6168	5855	5799	6058	5874	5749	5538	6133	5440	5517	6353	5648	5419	5403	6359	6079	5857	5644	5229	5281	6251	6050	5747	5440	5263	5153	5082	5002	6064	5224	5716	5506	5178	4835	5279	4903	5541	5565	4889	4881	4892	6644	6718	6572	6448	6337	5959	5315	5097	5031	4824	4750	4749	4566	4378	3378	4131	1257	1481	1495	1622	1404	1196	1115	1346	906	893	945	952	905	795	797	842	871	1197	1338	1131	678	612	567	645	594	270	375	1214	1102	848	958	922	629	0	173	379	202	266	354	613	726	1179	1121	626	570	537	691	791	1120	1195	1360	1165	1047	929	785	886	896	1283	1311	1261	1261	1379	1621	1639	1725	1452	1642	1518	1521	1530	1509	1555	1614	1530	1747	1897	1828	1679	1718	1769	1907	1899	1934	1955	2041	2106	2206	2598	2563	2393	2282	2422	2422	2726	3596	3739	5465	5413
4940	4598	4771	4282	4576	4096	4201	4284	4420	4554	4043	4158	4292	4375	4495	4065	3989	4207	3647	3718	3766	4002	3763	3457	3523	3604	3312	3330	3491	3132	3107	3048	2933	2767	2769	2732	2624	2595	2439	2255	2316	2286	2368	2057	1938	1788	2209	1802	2006	1661	1538	2576	2323	2006	3321	3031	3255	2975	3255	2979	2734	2775	4692	4689	4208	4391	6063	6730	6523	6188	5851	5790	6085	5890	5756	5524	6167	5422	5520	6399	5664	5418	5401	6408	6120	5889	5665	5212	5280	6304	6100	5787	5465	5275	5154	5074	4982	6119	5265	5763	5545	5198	4828	5311	4919	5587	5611	4915	4906	4870	6686	6763	6599	6464	6343	5959	5286	5071	4994	4788	4722	4704	4528	4344	3355	4086	1190	1473	1516	1677	1481	1151	1041	1242	797	789	873	895	881	778	784	876	934	1265	1451	1243	757	654	497	512	421	259	488	1333	1242	990	1112	1094	787	173	0	309	229	399	527	785	899	1349	1294	774	681	551	783	954	1286	1368	1530	1310	1196	1058	895	984	945	1282	1349	1356	1357	1507	1772	1789	1873	1567	1758	1620	1611	1621	1562	1583	1632	1525	1753	1923	1871	1745	1798	1904	2027	2008	2027	2046	2116	2163	2224	2623	2592	2431	2356	2483	2472	2762	3560	3691	5510	5383
